participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P19,55,File042,NJ2,z,C,11,179,s,1355,0 1,s,NJ2_zC_11_File042.wav
P19,81,File017,NJ8,s,C,0,72,z,1309,0 2,z,NJ8_sC_0_File017.wav
P19,66,File017,NJ5,sh,V,5,188,š,762,0 3,s,NJ5_shV_5_File017.wav
P19,74,File004,NJ5,z,V,76,167,z,699,0 2,z,NJ5_zV_76_File004.wav
P19,38,File006,NJ11,sh,C,7,135,š,1167,0 3,s,NJ11_shC_7_File006.wav
P19,37,File018,NJ11,sh,C,0,102,š,983,0 3,s,NJ11_shC_0_File018.wav
P19,11,File016,NJ1,sh,C,15,200,š,856,0 3,s,NJ1_shC_15_File016.wav
P19,48,File036,NJ11,zh,V,29,71,ž,1410,0 4,z,NJ11_zhV_29_File036.wav
P19,30,File013,NJ1,zh,V,33,148,š,789,0 3,s,NJ1_zhV_33_File013.wav
P19,72,File009,NJ5,z,C,89,174,z,820,0 2,z,NJ5_zC_89_File009.wav
P19,61,File015,NJ5,s,V,13,163,s,1021,0 1,s,NJ5_sV_13_File015.wav
P19,21,File019,NJ1,z,V,56,92,s,1179,0 1,s,NJ1_zV_56_File019.wav
P19,79,File034,NJ5,zh,V,55,112,ž,1023,0 4,z,NJ5_zhV_55_File034.wav
P19,103,File004,NJ9,z,V,33,124,z,1147,0 2,z,NJ9_zV_33_File004.wav
P19,70,File010,NJ5,z,C,27,142,ž,1356,0 4,z,NJ5_zC_27_File010.wav
P19,15,File029,NJ1,sh,V,17,186,š,914,0 3,s,NJ1_shV_17_File029.wav
P19,40,File038,NJ11,sh,C,68,183,š,1337,0 3,s,NJ11_shC_68_File038.wav
P19,23,File004,NJ1,zh,C,0,126,ž,1107,0 4,z,NJ1_zhC_0_File004.wav
P19,75,File021,NJ5,zh,C,100,107,ž,1049,0 4,z,NJ5_zhC_100_File021.wav
P19,86,File016,NJ8,sh,C,0,147,š,798,0 3,s,NJ8_shC_0_File016.wav
P19,87,File017,NJ8,sh,C,29,77,s,1385,0 1,s,NJ8_shC_29_File017.wav
P19,10,File004,NJ1,sh,C,10,207,š,1221,0 3,s,NJ1_shC_10_File004.wav
P19,24,File044,NJ1,zh,C,8,129,š,936,0 3,s,NJ1_zhC_8_File044.wav
P19,9,File038,NJ1,sh,C,0,181,š,763,0 3,s,NJ1_shC_0_File038.wav
P19,20,File031,NJ1,z,C,27,117,z,987,0 2,z,NJ1_zC_27_File031.wav
P19,39,File027,NJ11,sh,C,15,131,š,1262,0 3,s,NJ11_shC_15_File027.wav
P19,50,File027,NJ2,s,C,6,178,z,1812,0 2,z,NJ2_sC_6_File027.wav
P19,34,File007,NJ11,s,C,40,96,s,1290,0 1,s,NJ11_sC_40_File007.wav
P19,29,File025,NJ1,zh,V,17,117,š,1152,0 3,s,NJ1_zhV_17_File025.wav
P19,42,File034,NJ11,sh,V,25,163,š,1074,0 3,s,NJ11_shV_25_File034.wav
P19,33,File030,NJ11,s,C,9,112,s,1380,0 1,s,NJ11_sC_9_File030.wav
P19,65,File004,NJ5,sh,C,7,283,š,1962,0 3,s,NJ5_shC_7_File004.wav
P19,57,File025,NJ2,z,V,47,190,z,1134,0 2,z,NJ2_zV_47_File025.wav
P19,82,File007,NJ8,s,C,15,131,s,1626,0 1,s,NJ8_sC_15_File007.wav
P19,54,File010,NJ2,z,C,100,93,z,1062,0 2,z,NJ2_zC_100_File010.wav
P19,62,File012,NJ5,s,V,17,182,s,989,0 1,s,NJ5_sV_17_File012.wav
P19,36,File035,NJ11,s,V,33,148,s,1139,0 1,s,NJ11_sV_33_File035.wav
P19,69,File032,NJ5,z,C,100,119,z,801,0 2,z,NJ5_zC_100_File032.wav
P19,8,File005,NJ1,s,V,47,197,s,1732,0 1,s,NJ1_sV_47_File005.wav
