participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P23,23,File004,NJ1,zh,C,0,126,ž,3691,0 4,z,NJ1_zhC_0_File004.wav
P23,29,File025,NJ1,zh,V,17,117,š,2020,0 3,s,NJ1_zhV_17_File025.wav
P23,88,File033,NJ8,sh,V,11,172,s,2214,0 1,s,NJ8_shV_11_File033.wav
P23,15,File029,NJ1,sh,V,17,186,š,1685,0 3,s,NJ1_shV_17_File029.wav
P23,34,File007,NJ11,s,C,40,96,s,2058,0 1,s,NJ11_sC_40_File007.wav
P23,4,File029,NJ1,s,C,0,173,s,1722,0 1,s,NJ1_sC_0_File029.wav
P23,18,File042,NJ1,z,C,100,88,z,2080,0 2,z,NJ1_zC_100_File042.wav
P23,54,File010,NJ2,z,C,100,93,z,1922,0 2,z,NJ2_zC_100_File010.wav
P23,19,File020,NJ1,z,C,25,119,s,2125,0 1,s,NJ1_zC_25_File020.wav
P23,11,File016,NJ1,sh,C,15,200,š,1714,0 3,s,NJ1_shC_15_File016.wav
P23,104,File044,NJ9,zh,C,20,95,š,1744,0 3,s,NJ9_zhC_20_File044.wav
P23,7,File022,NJ1,s,V,12,255,s,1665,0 1,s,NJ1_sV_12_File022.wav
P23,61,File015,NJ5,s,V,13,163,s,1853,0 1,s,NJ5_sV_13_File015.wav
P23,14,File033,NJ1,sh,V,8,251,š,1641,0 3,s,NJ1_shV_8_File033.wav
P23,72,File009,NJ5,z,C,89,174,z,2201,0 2,z,NJ5_zC_89_File009.wav
P23,16,File011,NJ1,sh,V,26,227,š,1865,0 3,s,NJ1_shV_26_File011.wav
P23,80,File024,NJ5,zh,V,95,133,ž,2112,0 4,z,NJ5_zhV_95_File024.wav
P23,103,File004,NJ9,z,V,33,124,ž,2152,0 4,z,NJ9_zV_33_File004.wav
P23,55,File042,NJ2,z,C,11,179,š,1855,0 3,s,NJ2_zC_11_File042.wav
P23,67,File031,NJ5,sh,V,9,224,š,1656,0 3,s,NJ5_shV_9_File031.wav
P23,21,File019,NJ1,z,V,56,92,s,2065,0 1,s,NJ1_zV_56_File019.wav
P23,62,File012,NJ5,s,V,17,182,s,5390,0 0 1,s,NJ5_sV_17_File012.wav
P23,56,File021,NJ2,z,C,69,160,ž,2483,0 4,z,NJ2_zC_69_File021.wav
P23,45,File044,NJ11,z,C,88,75,z,5333,0 0 2,z,NJ11_zC_88_File044.wav
P23,70,File010,NJ5,z,C,27,142,ž,6596,0 0 4,z,NJ5_zC_27_File010.wav
P23,102,File030,NJ9,z,V,22,96,š,2623,0 3,s,NJ9_zV_22_File030.wav
P23,69,File032,NJ5,z,C,100,119,z,2068,0 2,z,NJ5_zC_100_File032.wav
P23,82,File007,NJ8,s,C,15,131,š,1952,0 3,s,NJ8_sC_15_File007.wav
P23,52,File026,NJ2,s,V,5,200,š,1554,0 3,s,NJ2_sV_5_File026.wav
P23,43,File023,NJ11,z,C,30,99,š,1794,0 3,s,NJ11_zC_30_File023.wav
P23,53,File012,NJ2,s,V,27,216,s,1827,0 1,s,NJ2_sV_27_File012.wav
P23,57,File025,NJ2,z,V,47,190,ž,1908,0 4,z,NJ2_zV_47_File025.wav
P23,105,File022,NJ9,zh,C,62,124,š,1535,0 3,s,NJ9_zhC_62_File022.wav
P23,59,File006,NJ5,s,C,0,173,š,2134,0 3,s,NJ5_sC_0_File006.wav
P23,78,File013,NJ5,zh,V,7,140,ž,6778,0 0 4,z,NJ5_zhV_7_File013.wav
P23,97,File016,NJ9,s,V,8,241,š,2115,0 3,s,NJ9_sV_8_File016.wav
P23,91,File008,NJ8,z,V,60,114,z,1695,0 2,z,NJ8_zV_60_File008.wav
P23,10,File004,NJ1,sh,C,10,207,š,1977,0 3,s,NJ1_shC_10_File004.wav
P23,40,File038,NJ11,sh,C,68,183,š,1636,0 3,s,NJ11_shC_68_File038.wav
P23,42,File034,NJ11,sh,V,25,163,š,2082,0 3,s,NJ11_shV_25_File034.wav
P23,58,File008,NJ2,z,V,84,167,z,1991,0 2,z,NJ2_zV_84_File008.wav
P23,33,File030,NJ11,s,C,9,112,s,5722,0 0 1,s,NJ11_sC_9_File030.wav
P23,83,File038,NJ8,s,C,33,98,s,6292,0 0 1,s,NJ8_sC_33_File038.wav
P23,30,File013,NJ1,zh,V,33,148,š,1798,0 3,s,NJ1_zhV_33_File013.wav
P23,20,File031,NJ1,z,C,27,117,z,10047,0 0 2,z,NJ1_zC_27_File031.wav
P23,63,File015,NJ5,sh,C,0,97,š,2205,0 3,s,NJ5_shC_0_File015.wav
P23,65,File004,NJ5,sh,C,7,283,š,1978,0 3,s,NJ5_shC_7_File004.wav
P23,99,File043,NJ9,sh,V,13,163,š,1725,0 3,s,NJ9_shV_13_File043.wav
P23,6,File016,NJ1,s,C,60,151,s,1879,0 1,s,NJ1_sC_60_File016.wav
P23,107,File003,NJ9,zh,V,29,146,š,6512,0 3 0,s,NJ9_zhV_29_File003.wav
P23,60,File016,NJ5,s,C,8,127,s,2524,0 1,s,NJ5_sC_8_File016.wav
P23,32,File006,NJ11,s,C,0,140,s,1994,0 1,s,NJ11_sC_0_File006.wav
P23,76,File025,NJ5,zh,C,27,145,š,2372,0 3,s,NJ5_zhC_27_File025.wav
P23,46,File009,NJ11,z,V,92,124,z,1794,0 2,z,NJ11_zV_92_File009.wav
P23,95,File035,NJ8,zh,V,92,121,ž,2243,0 4,z,NJ8_zhV_92_File035.wav
P23,96,File045,NJ9,s,V,5,212,s,2361,0 1,s,NJ9_sV_5_File045.wav
P23,106,File008,NJ9,zh,V,100,118,ž,2429,0 4,z,NJ9_zhV_100_File008.wav
