participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P03,66,File017,NJ5,sh,V,5,188,š,1119,0 3,s,NJ5_shV_5_File017.wav
P03,82,File007,NJ8,s,C,15,131,s,1149,0 1,s,NJ8_sC_15_File007.wav
P03,32,File006,NJ11,s,C,0,140,s,1158,0 1,s,NJ11_sC_0_File006.wav
P03,101,File043,NJ9,z,C,36,115,z,1569,0 2,z,NJ9_zC_36_File043.wav
P03,86,File016,NJ8,sh,C,0,147,s,4587,0 0 1,s,NJ8_shC_0_File016.wav
P03,107,File003,NJ9,zh,V,29,146,š,1376,0 3,s,NJ9_zhV_29_File003.wav
P03,61,File015,NJ5,s,V,13,163,s,1744,0 1,s,NJ5_sV_13_File015.wav
P03,41,File033,NJ11,sh,V,6,159,š,1274,0 3,s,NJ11_shV_6_File033.wav
P03,63,File015,NJ5,sh,C,0,97,š,2560,0 3,s,NJ5_shC_0_File015.wav
P03,95,File035,NJ8,zh,V,92,121,ž,1311,0 4,z,NJ8_zhV_92_File035.wav
P03,62,File012,NJ5,s,V,17,182,s,1355,0 1,s,NJ5_sV_17_File012.wav
P03,104,File044,NJ9,zh,C,20,95,š,1819,0 3,s,NJ9_zhC_20_File044.wav
P03,43,File023,NJ11,z,C,30,99,s,1183,0 1,s,NJ11_zC_30_File023.wav
P03,26,File022,NJ1,zh,C,23,136,š,1482,0 3,s,NJ1_zhC_23_File022.wav
P03,25,File033,NJ1,zh,C,14,141,š,2061,0 3,s,NJ1_zhC_14_File033.wav
P03,27,File012,NJ1,zh,C,50,123,ž,4337,0 0 4,z,NJ1_zhC_50_File012.wav
P03,106,File008,NJ9,zh,V,100,118,z,1622,0 2,z,NJ9_zhV_100_File008.wav
P03,11,File016,NJ1,sh,C,15,200,š,1820,0 3,s,NJ1_shC_15_File016.wav
P03,28,File025,NJ1,zh,V,8,117,š,1825,0 3,s,NJ1_zhV_8_File025.wav
P03,97,File016,NJ9,s,V,8,241,s,1133,0 1,s,NJ9_sV_8_File016.wav
P03,103,File004,NJ9,z,V,33,124,z,4207,0 0 2,z,NJ9_zV_33_File004.wav
P03,59,File006,NJ5,s,C,0,173,s,1433,0 1,s,NJ5_sC_0_File006.wav
P03,48,File036,NJ11,zh,V,29,71,š,1650,0 3,s,NJ11_zhV_29_File036.wav
P03,50,File027,NJ2,s,C,6,178,s,4113,0 0 1,s,NJ2_sC_6_File027.wav
P03,83,File038,NJ8,s,C,33,98,s,1297,0 1,s,NJ8_sC_33_File038.wav
P03,7,File022,NJ1,s,V,12,255,s,1231,0 1,s,NJ1_sV_12_File022.wav
P03,75,File021,NJ5,zh,C,100,107,ž,1745,0 4,z,NJ5_zhC_100_File021.wav
P03,55,File042,NJ2,z,C,11,179,s,1248,0 1,s,NJ2_zC_11_File042.wav
P03,30,File013,NJ1,zh,V,33,148,š,1525,0 3,s,NJ1_zhV_33_File013.wav
P03,17,File020,NJ1,sh,V,42,186,š,1200,0 3,s,NJ1_shV_42_File020.wav
P03,56,File021,NJ2,z,C,69,160,z,1370,0 2,z,NJ2_zC_69_File021.wav
P03,53,File012,NJ2,s,V,27,216,s,985,0 1,s,NJ2_sV_27_File012.wav
P03,73,File009,NJ5,z,V,57,213,z,1315,0 2,z,NJ5_zV_57_File009.wav
P03,100,File020,NJ9,z,C,100,108,z,1070,0 2,z,NJ9_zC_100_File020.wav
P03,13,File015,NJ1,sh,C,28,291,š,1334,0 3,s,NJ1_shC_28_File015.wav
P03,52,File026,NJ2,s,V,5,200,š,1535,0 3,s,NJ2_sV_5_File026.wav
P03,74,File004,NJ5,z,V,76,167,z,1398,0 2,z,NJ5_zV_76_File004.wav
P03,67,File031,NJ5,sh,V,9,224,š,1449,0 3,s,NJ5_shV_9_File031.wav
P03,45,File044,NJ11,z,C,88,75,z,1344,0 2,z,NJ11_zC_88_File044.wav
P03,68,File020,NJ5,sh,V,18,171,š,1903,0 3,s,NJ5_shV_18_File020.wav
P03,94,File025,NJ8,zh,V,62,134,z,1606,0 2,z,NJ8_zhV_62_File025.wav
P03,9,File038,NJ1,sh,C,0,181,š,1472,0 3,s,NJ1_shC_0_File038.wav
P03,12,File006,NJ1,sh,C,20,204,š,1702,0 3,s,NJ1_shC_20_File006.wav
P03,10,File004,NJ1,sh,C,10,207,š,1314,0 3,s,NJ1_shC_10_File004.wav
P03,77,File004,NJ5,zh,C,31,161,z,5567,0 0 2,z,NJ5_zhC_31_File004.wav
P03,19,File020,NJ1,z,C,25,119,s,1324,0 1,s,NJ1_zC_25_File020.wav
P03,14,File033,NJ1,sh,V,8,251,š,4560,0 0 3,s,NJ1_shV_8_File033.wav
P03,91,File008,NJ8,z,V,60,114,s,14733,0 0 1 1,s,NJ8_zV_60_File008.wav
P03,24,File044,NJ1,zh,C,8,129,š,1298,0 3,s,NJ1_zhC_8_File044.wav
P03,96,File045,NJ9,s,V,5,212,s,830,0 1,s,NJ9_sV_5_File045.wav
P03,37,File018,NJ11,sh,C,0,102,š,1541,0 3,s,NJ11_shC_0_File018.wav
P03,38,File006,NJ11,sh,C,7,135,š,1643,0 3,s,NJ11_shC_7_File006.wav
P03,8,File005,NJ1,s,V,47,197,s,1027,0 1,s,NJ1_sV_47_File005.wav
P03,20,File031,NJ1,z,C,27,117,s,1230,0 1,s,NJ1_zC_27_File031.wav
P03,44,File034,NJ11,z,C,60,58,s,4380,0 0 1,s,NJ11_zC_60_File034.wav
P03,4,File029,NJ1,s,C,0,173,s,1127,0 1,s,NJ1_sC_0_File029.wav
P03,5,File006,NJ1,s,C,13,247,s,1415,0 1,s,NJ1_sC_13_File006.wav
P03,40,File038,NJ11,sh,C,68,183,s,5644,0 1,s,NJ11_shC_68_File038.wav
P03,89,File043,NJ8,sh,V,33,205,s,1163,0 1,s,NJ8_shV_33_File043.wav
P03,49,File006,NJ2,s,C,0,188,s,878,0 1,s,NJ2_sC_0_File006.wav
P03,15,File029,NJ1,sh,V,17,186,š,1384,0 3,s,NJ1_shV_17_File029.wav
