datetime,participant_id,stratified_sampling_resolution,min_iterations,cleanser_frequency,model_certainty_cutoff,initial_stratified_samples,total_iterations,true_positives,true_negatives,false_positives,false_negatives
07/15/2025 17:41:23,p09,5,25,0,0.95,19,25,37,30,8,4
07/15/2025 17:41:24,p10,5,25,0,0.95,19,62,31,8,0,3
07/15/2025 17:41:24,p11,5,25,0,0.95,19,97,0,7,0,0
07/15/2025 17:41:24,p12,5,25,0,0.95,19,64,29,8,0,3
07/15/2025 17:41:25,p13,5,25,0,0.95,19,59,35,7,0,3
07/15/2025 17:41:25,p14,5,25,0,0.95,19,61,30,10,0,3
07/15/2025 17:41:25,p15,5,25,0,0.95,19,71,22,9,0,2
07/15/2025 17:41:26,p16,5,25,0,0.95,19,104,0,0,0,0
07/15/2025 17:41:26,p17,5,25,0,0.95,19,62,29,10,0,3
07/15/2025 17:41:26,p18,5,25,0,0.95,19,93,0,11,0,0
07/15/2025 17:41:27,p19,5,25,0,0.95,19,96,1,7,0,0
07/15/2025 17:41:27,p20,5,25,0,0.95,19,63,29,8,0,4
07/15/2025 17:41:27,p21,5,25,0,0.95,19,93,3,8,0,0
07/15/2025 17:41:28,p22,5,25,0,0.95,19,85,6,12,0,1
07/15/2025 17:41:28,p23,5,25,0,0.95,19,68,26,8,0,2
07/15/2025 17:41:28,p24,5,25,0,0.95,19,91,5,8,0,0
07/15/2025 17:41:29,p25,5,25,0,0.95,19,97,4,3,0,0
07/15/2025 17:41:29,p26,5,25,0,0.95,19,87,6,11,0,0
07/15/2025 17:41:30,p27,5,25,0,0.95,19,96,3,5,0,0
07/15/2025 17:41:30,p28,5,25,0,0.95,19,91,8,5,0,0
07/15/2025 17:41:30,p29,5,25,0,0.95,19,103,1,0,0,0
07/15/2025 17:41:31,p30,5,25,0,0.95,19,79,14,7,0,4
07/15/2025 17:41:31,p31,5,25,0,0.95,19,100,1,2,0,1
07/15/2025 17:41:32,p01,6,25,0,0.95,24,94,5,5,0,0
07/15/2025 17:41:32,p02,6,25,0,0.95,24,93,0,11,0,0
07/15/2025 17:41:32,p03,6,25,0,0.95,24,61,34,8,0,1
07/15/2025 17:41:33,p04,6,25,0,0.95,24,99,2,3,0,0
07/15/2025 17:41:33,p05,6,25,0,0.95,24,101,0,3,0,0
07/15/2025 17:41:33,p06,6,25,0,0.95,24,94,2,7,0,1
07/15/2025 17:41:34,p07,6,25,0,0.95,24,96,5,3,0,0
07/15/2025 17:41:34,p08,6,25,0,0.95,24,65,31,7,0,1
07/15/2025 17:41:34,p09,6,25,0,0.95,24,88,5,11,0,0
07/15/2025 17:41:35,p10,6,25,0,0.95,24,72,24,6,0,2
07/15/2025 17:41:35,p11,6,25,0,0.95,24,94,1,9,0,0
07/15/2025 17:41:35,p12,6,25,0,0.95,24,74,21,7,0,2
07/15/2025 17:41:36,p13,6,25,0,0.95,24,81,20,2,0,1
07/15/2025 17:41:36,p14,6,25,0,0.95,24,72,22,8,0,2
07/15/2025 17:41:36,p15,6,25,0,0.95,24,78,17,8,0,1
07/15/2025 17:41:37,p16,6,25,0,0.95,24,104,0,0,0,0
07/15/2025 17:41:37,p17,6,25,0,0.95,24,79,17,7,0,1
07/15/2025 17:41:37,p18,6,25,0,0.95,24,94,0,10,0,0
07/15/2025 17:41:38,p19,6,25,0,0.95,24,96,1,7,0,0
07/15/2025 17:41:38,p20,6,25,0,0.95,24,92,10,2,0,0
07/15/2025 17:41:39,p21,6,25,0,0.95,24,94,4,6,0,0
07/15/2025 17:41:39,p22,6,25,0,0.95,24,68,15,16,2,3
07/15/2025 17:41:39,p23,6,25,0,0.95,24,68,25,9,0,2
07/15/2025 17:41:39,p24,6,25,0,0.95,24,91,5,8,0,0
07/15/2025 17:41:40,p25,6,25,0,0.95,24,98,3,3,0,0
07/15/2025 17:41:40,p26,6,25,0,0.95,24,87,6,11,0,0
07/15/2025 17:41:41,p27,6,25,0,0.95,24,96,4,4,0,0
07/15/2025 17:41:41,p28,6,25,0,0.95,24,93,6,5,0,0
07/15/2025 17:41:41,p29,6,25,0,0.95,24,103,1,0,0,0
07/15/2025 17:41:42,p30,6,25,0,0.95,24,104,0,0,0,0
07/15/2025 17:41:42,p31,6,25,0,0.95,24,99,2,2,0,1
07/15/2025 17:41:43,p01,7,25,0,0.95,30,94,5,5,0,0
07/15/2025 17:41:43,p02,7,25,0,0.95,30,94,0,10,0,0
07/15/2025 17:41:43,p03,7,25,0,0.95,30,62,33,8,0,1
07/15/2025 17:41:44,p04,7,25,0,0.95,30,101,1,2,0,0
07/15/2025 17:41:44,p05,7,25,0,0.95,30,101,0,3,0,0
07/15/2025 17:41:44,p06,7,25,0,0.95,30,97,0,7,0,0
07/15/2025 17:41:45,p07,7,25,0,0.95,30,96,5,3,0,0
07/15/2025 17:41:45,p08,7,25,0,0.95,30,65,30,8,0,1
07/15/2025 17:41:45,p09,7,25,0,0.95,30,86,7,10,0,1
07/15/2025 17:41:46,p10,7,25,0,0.95,30,71,23,8,0,2
07/15/2025 17:41:46,p11,7,25,0,0.95,30,97,0,7,0,0
07/15/2025 17:41:46,p12,7,25,0,0.95,30,75,21,6,0,2
07/15/2025 17:41:46,p13,7,25,0,0.95,30,71,25,6,0,2
07/15/2025 17:41:47,p14,7,25,0,0.95,30,81,15,7,0,1
07/15/2025 17:41:47,p15,7,25,0,0.95,30,81,15,7,0,1
07/15/2025 17:41:47,p16,7,25,0,0.95,30,104,0,0,0,0
07/15/2025 17:41:48,p17,7,25,0,0.95,30,85,12,7,0,0
07/15/2025 17:41:48,p18,7,25,0,0.95,30,94,0,10,0,0
07/15/2025 17:41:48,p19,7,25,0,0.95,30,97,0,7,0,0
07/15/2025 17:41:49,p20,7,25,0,0.95,30,93,10,1,0,0
07/15/2025 17:41:49,p21,7,25,0,0.95,30,94,2,8,0,0
07/15/2025 17:41:49,p22,7,25,0,0.95,30,50,25,19,3,7
07/15/2025 17:41:50,p23,7,25,0,0.95,30,71,23,8,0,2
07/15/2025 17:41:50,p24,7,25,0,0.95,30,92,5,7,0,0
07/15/2025 17:41:50,p25,7,25,0,0.95,30,98,3,3,0,0
07/15/2025 17:41:51,p26,7,25,0,0.95,30,88,6,10,0,0
07/15/2025 17:41:51,p27,7,25,0,0.95,30,96,3,5,0,0
07/15/2025 17:41:52,p28,7,25,0,0.95,30,92,7,5,0,0
07/15/2025 17:41:52,p29,7,25,0,0.95,30,104,0,0,0,0
07/15/2025 17:41:52,p30,7,25,0,0.95,30,104,0,0,0,0
07/15/2025 17:41:53,p31,7,25,0,0.95,30,99,1,3,0,1
07/15/2025 17:41:53,p01,8,25,0,0.95,36,95,4,5,0,0
07/15/2025 17:41:54,p02,8,25,0,0.95,36,94,0,10,0,0
07/15/2025 17:41:54,p03,8,25,0,0.95,36,64,31,8,0,1
07/15/2025 17:41:54,p04,8,25,0,0.95,36,101,1,2,0,0
07/15/2025 17:41:55,p05,8,25,0,0.95,36,102,0,2,0,0
07/15/2025 17:41:55,p06,8,25,0,0.95,36,96,1,6,0,1
07/15/2025 17:41:55,p07,8,25,0,0.95,36,95,6,3,0,0
07/15/2025 17:41:55,p08,8,25,0,0.95,36,66,28,9,0,1
07/15/2025 17:41:56,p09,8,25,0,0.95,36,90,4,10,0,0
07/15/2025 17:41:56,p10,8,25,0,0.95,36,72,22,8,0,2
07/15/2025 17:41:56,p11,8,25,0,0.95,36,97,0,7,0,0
07/15/2025 17:41:57,p12,8,25,0,0.95,36,76,18,8,0,2
07/15/2025 17:41:57,p13,8,25,0,0.95,36,73,23,6,0,2
07/15/2025 17:41:57,p14,8,25,0,0.95,36,75,20,7,0,2
07/15/2025 17:41:57,p15,8,25,0,0.95,36,81,15,7,0,1
07/15/2025 17:41:58,p16,8,25,0,0.95,36,104,0,0,0,0
07/15/2025 17:41:58,p17,8,25,0,0.95,36,80,15,8,0,1
07/15/2025 17:41:58,p18,8,25,0,0.95,36,94,0,10,0,0
07/15/2025 17:41:59,p19,8,25,0,0.95,36,96,1,7,0,0
07/15/2025 17:41:59,p20,8,25,0,0.95,36,93,9,2,0,0
07/15/2025 17:41:59,p21,8,25,0,0.95,36,94,3,7,0,0
07/15/2025 17:42:00,p22,8,25,0,0.95,36,91,3,10,0,0
07/15/2025 17:42:00,p23,8,25,0,0.95,36,71,22,9,0,2
07/15/2025 17:42:00,p24,8,25,0,0.95,36,92,4,8,0,0
07/15/2025 17:42:01,p25,8,25,0,0.95,36,95,2,6,1,0
07/15/2025 17:42:01,p26,8,25,0,0.95,36,90,4,10,0,0
07/15/2025 17:42:01,p27,8,25,0,0.95,36,96,3,5,0,0
07/15/2025 17:42:02,p28,8,25,0,0.95,36,93,6,5,0,0
07/15/2025 17:42:02,p29,8,25,0,0.95,36,103,0,1,0,0
07/15/2025 17:42:03,p30,8,25,0,0.95,36,104,0,0,0,0
07/15/2025 17:42:03,p31,8,25,0,0.95,36,101,0,2,0,1
07/15/2025 17:42:03,p01,9,25,0,0.95,41,95,4,5,0,0
07/15/2025 17:42:04,p02,9,25,0,0.95,41,95,0,9,0,0
07/15/2025 17:42:04,p03,9,25,0,0.95,41,65,30,8,0,1
07/15/2025 17:42:04,p04,9,25,0,0.95,41,101,1,2,0,0
07/15/2025 17:42:05,p05,9,25,0,0.95,41,102,0,2,0,0
07/15/2025 17:42:05,p06,9,25,0,0.95,41,97,0,7,0,0
07/15/2025 17:42:05,p07,9,25,0,0.95,41,96,5,3,0,0
07/15/2025 17:42:06,p08,9,25,0,0.95,41,77,20,7,0,0
07/15/2025 17:42:06,p09,9,25,0,0.95,41,91,4,9,0,0
07/15/2025 17:42:06,p10,9,25,0,0.95,41,74,21,7,0,2
07/15/2025 17:42:07,p11,9,25,0,0.95,41,98,0,6,0,0
07/15/2025 17:42:07,p12,9,25,0,0.95,41,76,19,7,0,2
07/15/2025 17:42:07,p13,9,25,0,0.95,41,73,22,7,0,2
07/15/2025 17:42:07,p14,9,25,0,0.95,41,77,19,6,0,2
07/15/2025 17:42:08,p15,9,25,0,0.95,41,83,14,6,0,1
07/15/2025 17:42:08,p16,9,25,0,0.95,41,104,0,0,0,0
07/15/2025 17:42:08,p17,9,25,0,0.95,41,81,16,6,0,1
07/15/2025 17:42:09,p18,9,25,0,0.95,41,95,0,9,0,0
07/15/2025 17:42:09,p19,9,25,0,0.95,41,97,1,6,0,0
07/15/2025 17:42:09,p20,9,25,0,0.95,41,94,8,2,0,0
07/15/2025 17:42:09,p21,9,25,0,0.95,41,97,1,6,0,0
07/15/2025 17:42:10,p22,9,25,0,0.95,41,83,9,9,0,3
07/15/2025 17:42:10,p23,9,25,0,0.95,41,72,23,7,0,2
07/15/2025 17:42:10,p24,9,25,0,0.95,41,93,4,7,0,0
07/15/2025 17:42:11,p25,9,25,0,0.95,41,99,2,3,0,0
07/15/2025 17:42:11,p26,9,25,0,0.95,41,92,3,9,0,0
07/15/2025 17:42:11,p27,9,25,0,0.95,41,97,3,4,0,0
07/15/2025 17:42:12,p28,9,25,0,0.95,41,94,5,5,0,0
07/15/2025 17:42:12,p29,9,25,0,0.95,41,103,0,1,0,0
07/15/2025 17:42:12,p30,9,25,0,0.95,41,104,0,0,0,0
07/15/2025 17:42:13,p31,9,25,0,0.95,41,100,0,3,0,1
07/15/2025 17:42:13,p01,10,25,0,0.95,48,95,4,5,0,0
07/15/2025 17:42:13,p02,10,25,0,0.95,48,95,0,9,0,0
07/15/2025 17:42:13,p03,10,25,0,0.95,48,67,29,7,0,1
07/15/2025 17:42:14,p04,10,25,0,0.95,48,102,0,2,0,0
07/15/2025 17:42:14,p05,10,25,0,0.95,48,102,0,2,0,0
07/15/2025 17:42:14,p06,10,25,0,0.95,48,96,1,6,0,1
07/15/2025 17:42:15,p07,10,25,0,0.95,48,96,5,3,0,0
07/15/2025 17:42:15,p08,10,25,0,0.95,48,69,26,8,0,1
07/15/2025 17:42:15,p09,10,25,0,0.95,48,88,6,9,0,1
07/15/2025 17:42:15,p10,10,25,0,0.95,48,93,10,1,0,0
07/15/2025 17:42:16,p11,10,25,0,0.95,48,96,0,8,0,0
07/15/2025 17:42:16,p12,10,25,0,0.95,48,77,17,8,0,2
07/15/2025 17:42:16,p13,10,25,0,0.95,48,74,22,6,0,2
07/15/2025 17:42:16,p14,10,25,0,0.95,48,90,11,3,0,0
07/15/2025 17:42:16,p15,10,25,0,0.95,48,88,10,6,0,0
07/15/2025 17:42:17,p16,10,25,0,0.95,48,104,0,0,0,0
07/15/2025 17:42:17,p17,10,25,0,0.95,48,83,13,7,0,1
07/15/2025 17:42:17,p18,10,25,0,0.95,48,95,0,9,0,0
07/15/2025 17:42:18,p19,10,25,0,0.95,48,98,0,6,0,0
07/15/2025 17:42:18,p20,10,25,0,0.95,48,95,7,2,0,0
07/15/2025 17:42:18,p21,10,25,0,0.95,48,95,2,7,0,0
07/15/2025 17:42:18,p22,10,25,0,0.95,48,90,4,9,0,1
07/15/2025 17:42:19,p23,10,25,0,0.95,48,74,21,7,0,2
07/15/2025 17:42:19,p24,10,25,0,0.95,48,93,4,7,0,0
07/15/2025 17:42:19,p25,10,25,0,0.95,48,95,2,6,1,0
07/15/2025 17:42:19,p26,10,25,0,0.95,48,91,4,9,0,0
07/15/2025 17:42:20,p27,10,25,0,0.95,48,96,3,5,0,0
07/15/2025 17:42:20,p28,10,25,0,0.95,48,93,6,5,0,0
07/15/2025 17:42:20,p29,10,25,0,0.95,48,103,0,1,0,0
07/15/2025 17:42:21,p30,10,25,0,0.95,48,104,0,0,0,0
07/15/2025 17:42:21,p31,10,25,0,0.95,48,101,0,2,0,1
07/15/2025 17:42:21,p01,2,30,0,0.95,4,93,5,6,0,0
07/15/2025 17:42:22,p02,2,30,0,0.95,4,92,0,12,0,0
07/15/2025 17:42:22,p03,2,30,0,0.95,4,57,38,8,0,1
07/15/2025 17:42:23,p04,2,30,0,0.95,4,99,2,3,0,0
07/15/2025 17:42:23,p05,2,30,0,0.95,4,102,0,2,0,0
07/15/2025 17:42:24,p06,2,30,0,0.95,4,91,3,9,0,1
07/15/2025 17:42:24,p07,2,30,0,0.95,4,95,6,3,0,0
07/15/2025 17:42:24,p08,2,30,0,0.95,4,60,34,9,0,1
07/15/2025 17:42:25,p09,2,30,0,0.95,4,64,18,19,2,1
07/15/2025 17:42:25,p10,2,30,0,0.95,4,58,33,10,0,3
07/15/2025 17:42:26,p11,2,30,0,0.95,4,94,1,9,0,0
07/15/2025 17:42:26,p12,2,30,0,0.95,4,59,32,10,0,3
07/15/2025 17:42:26,p13,2,30,0,0.95,4,55,37,9,0,3
07/15/2025 17:42:27,p14,2,30,0,0.95,4,62,30,9,0,3
07/15/2025 17:42:27,p15,2,30,0,0.95,4,69,24,9,0,2
07/15/2025 17:42:27,p16,2,30,0,0.95,4,104,0,0,0,0
07/15/2025 17:42:28,p17,2,30,0,0.95,4,58,32,11,0,3
07/15/2025 17:42:28,p18,2,30,0,0.95,4,98,0,6,0,0
07/15/2025 17:42:29,p19,2,30,0,0.95,4,96,1,7,0,0
07/15/2025 17:42:29,p20,2,30,0,0.95,4,60,30,10,0,4
07/15/2025 17:42:29,p21,2,30,0,0.95,4,92,3,9,0,0
07/15/2025 17:42:30,p22,2,30,0,0.95,4,61,19,19,2,3
07/15/2025 17:42:30,p23,2,30,0,0.95,4,87,11,6,0,0
07/15/2025 17:42:31,p24,2,30,0,0.95,4,91,5,8,0,0
07/15/2025 17:42:31,p25,2,30,0,0.95,4,96,5,3,0,0
07/15/2025 17:42:32,p26,2,30,0,0.95,4,83,8,13,0,0
07/15/2025 17:42:32,p27,2,30,0,0.95,4,95,3,6,0,0
07/15/2025 17:42:33,p28,2,30,0,0.95,4,92,8,4,0,0
07/15/2025 17:42:33,p29,2,30,0,0.95,4,103,1,0,0,0
07/15/2025 17:42:33,p30,2,30,0,0.95,4,63,26,9,0,6
07/15/2025 17:42:34,p31,2,30,0,0.95,4,35,37,0,0,32
07/15/2025 17:42:34,p01,3,30,0,0.95,7,93,6,5,0,0
07/15/2025 17:42:35,p02,3,30,0,0.95,7,92,0,12,0,0
07/15/2025 17:42:35,p03,3,30,0,0.95,7,56,39,8,0,1
07/15/2025 17:42:35,p04,3,30,0,0.95,7,100,2,2,0,0
07/15/2025 17:42:36,p05,3,30,0,0.95,7,101,0,3,0,0
07/15/2025 17:42:36,p06,3,30,0,0.95,7,92,3,8,0,1
07/15/2025 17:42:37,p07,3,30,0,0.95,7,73,20,8,0,3
07/15/2025 17:42:37,p08,3,30,0,0.95,7,60,34,9,0,1
07/15/2025 17:42:37,p09,3,30,0,0.95,7,86,6,12,0,0
07/15/2025 17:42:38,p10,3,30,0,0.95,7,60,33,8,0,3
07/15/2025 17:42:38,p11,3,30,0,0.95,7,97,0,7,0,0
07/15/2025 17:42:38,p12,3,30,0,0.95,7,61,31,9,0,3
07/15/2025 17:42:39,p13,3,30,0,0.95,7,67,29,6,0,2
07/15/2025 17:42:39,p14,3,30,0,0.95,7,86,14,4,0,0
07/15/2025 17:42:40,p15,3,30,0,0.95,7,70,23,9,0,2
07/15/2025 17:42:40,p16,3,30,0,0.95,7,104,0,0,0,0
07/15/2025 17:42:40,p17,3,30,0,0.95,7,59,31,11,0,3
07/15/2025 17:42:41,p18,3,30,0,0.95,7,92,0,12,0,0
07/15/2025 17:42:41,p19,3,30,0,0.95,7,96,1,7,0,0
07/15/2025 17:42:42,p20,3,30,0,0.95,7,62,29,9,0,4
07/15/2025 17:42:42,p21,3,30,0,0.95,7,93,3,8,0,0
07/15/2025 17:42:43,p22,3,30,0,0.95,7,83,8,12,0,1
07/15/2025 17:42:43,p23,3,30,0,0.95,7,65,28,9,0,2
07/15/2025 17:42:43,p24,3,30,0,0.95,7,91,5,8,0,0
07/15/2025 17:42:44,p25,3,30,0,0.95,7,97,3,4,0,0
07/15/2025 17:42:44,p26,3,30,0,0.95,7,86,7,11,0,0
07/15/2025 17:42:45,p27,3,30,0,0.95,7,95,3,6,0,0
07/15/2025 17:42:45,p28,3,30,0,0.95,7,91,8,5,0,0
07/15/2025 17:42:46,p29,3,30,0,0.95,7,103,1,0,0,0
07/15/2025 17:42:46,p30,3,30,0,0.95,7,61,27,10,0,6
07/15/2025 17:42:46,p31,3,30,0,0.95,7,98,2,3,0,1
07/15/2025 17:42:47,p01,4,30,0,0.95,13,94,5,5,0,0
07/15/2025 17:42:47,p02,4,30,0,0.95,13,92,0,12,0,0
07/15/2025 17:42:47,p03,4,30,0,0.95,13,58,38,7,0,1
07/15/2025 17:42:48,p04,4,30,0,0.95,13,100,1,3,0,0
07/15/2025 17:42:48,p05,4,30,0,0.95,13,101,0,3,0,0
07/15/2025 17:42:49,p06,4,30,0,0.95,13,96,1,7,0,0
07/15/2025 17:42:49,p07,4,30,0,0.95,13,95,6,3,0,0
07/15/2025 17:42:50,p08,4,30,0,0.95,13,63,31,9,0,1
07/15/2025 17:42:50,p09,4,30,0,0.95,13,68,16,17,2,1
07/15/2025 17:42:50,p10,4,30,0,0.95,13,69,25,8,0,2
07/15/2025 17:42:51,p11,4,30,0,0.95,13,95,1,8,0,0
07/15/2025 17:42:51,p12,4,30,0,0.95,13,63,29,9,0,3
07/15/2025 17:42:51,p13,4,30,0,0.95,13,68,29,5,0,2
07/15/2025 17:42:51,p14,4,30,0,0.95,13,71,23,8,0,2
07/15/2025 17:42:52,p15,4,30,0,0.95,13,71,23,8,0,2
07/15/2025 17:42:52,p16,4,30,0,0.95,13,104,0,0,0,0
07/15/2025 17:42:53,p17,4,30,0,0.95,13,58,31,12,0,3
07/15/2025 17:42:53,p18,4,30,0,0.95,13,93,0,11,0,0
07/15/2025 17:42:53,p19,4,30,0,0.95,13,96,1,7,0,0
07/15/2025 17:42:54,p20,4,30,0,0.95,13,62,29,9,0,4
07/15/2025 17:42:54,p21,4,30,0,0.95,13,93,3,8,0,0
07/15/2025 17:42:54,p22,4,30,0,0.95,13,73,15,13,0,3
07/15/2025 17:42:55,p23,4,30,0,0.95,13,68,26,8,0,2
07/15/2025 17:42:55,p24,4,30,0,0.95,13,91,5,8,0,0
07/15/2025 17:42:56,p25,4,30,0,0.95,13,97,4,3,0,0
07/15/2025 17:42:56,p26,4,30,0,0.95,13,85,7,12,0,0
07/15/2025 17:42:56,p27,4,30,0,0.95,13,96,3,5,0,0
07/15/2025 17:42:57,p28,4,30,0,0.95,13,91,8,5,0,0
07/15/2025 17:42:57,p29,4,30,0,0.95,13,103,1,0,0,0
07/15/2025 17:42:58,p30,4,30,0,0.95,13,104,0,0,0,0
07/15/2025 17:42:58,p31,4,30,0,0.95,13,99,1,3,0,1
07/15/2025 17:42:59,p01,5,30,0,0.95,19,94,5,5,0,0
07/15/2025 17:42:59,p02,5,30,0,0.95,19,93,0,11,0,0
07/15/2025 17:42:59,p03,5,30,0,0.95,19,59,36,8,0,1
07/15/2025 17:43:00,p04,5,30,0,0.95,19,101,1,2,0,0
07/15/2025 17:43:00,p05,5,30,0,0.95,19,102,0,2,0,0
07/15/2025 17:43:01,p06,5,30,0,0.95,19,94,2,7,0,1
07/15/2025 17:43:01,p07,5,30,0,0.95,19,74,20,7,0,3
07/15/2025 17:43:01,p08,5,30,0,0.95,19,64,31,8,0,1
07/15/2025 17:43:02,p09,5,30,0,0.95,19,83,9,11,0,1
07/15/2025 17:43:02,p10,5,30,0,0.95,19,69,25,8,0,2
07/15/2025 17:43:02,p11,5,30,0,0.95,19,96,1,7,0,0
07/15/2025 17:43:03,p12,5,30,0,0.95,19,63,30,8,0,3
07/15/2025 17:43:03,p13,5,30,0,0.95,19,59,34,8,0,3
07/15/2025 17:43:03,p14,5,30,0,0.95,19,62,31,8,0,3
07/15/2025 17:43:03,p15,5,30,0,0.95,19,71,23,8,0,2
07/15/2025 17:43:04,p16,5,30,0,0.95,19,104,0,0,0,0
07/15/2025 17:43:04,p17,5,30,0,0.95,19,59,31,11,0,3
07/15/2025 17:43:04,p18,5,30,0,0.95,19,93,0,11,0,0
07/15/2025 17:43:05,p19,5,30,0,0.95,19,96,1,7,0,0
07/15/2025 17:43:05,p20,5,30,0,0.95,19,64,28,8,0,4
07/15/2025 17:43:06,p21,5,30,0,0.95,19,94,3,7,0,0
07/15/2025 17:43:06,p22,5,30,0,0.95,19,74,15,12,0,3
07/15/2025 17:43:06,p23,5,30,0,0.95,19,77,19,7,0,1
07/15/2025 17:43:07,p24,5,30,0,0.95,19,91,5,8,0,0
07/15/2025 17:43:07,p25,5,30,0,0.95,19,97,4,3,0,0
07/15/2025 17:43:07,p26,5,30,0,0.95,19,85,7,12,0,0
07/15/2025 17:43:08,p27,5,30,0,0.95,19,95,3,6,0,0
07/15/2025 17:43:08,p28,5,30,0,0.95,19,92,8,4,0,0
07/15/2025 17:43:09,p29,5,30,0,0.95,19,103,1,0,0,0
07/15/2025 17:43:09,p30,5,30,0,0.95,19,64,26,8,0,6
07/15/2025 17:43:09,p31,5,30,0,0.95,19,99,2,2,0,1
07/15/2025 17:43:10,p01,6,30,0,0.95,24,93,6,5,0,0
07/15/2025 17:43:10,p02,6,30,0,0.95,24,93,0,11,0,0
07/15/2025 17:43:10,p03,6,30,0,0.95,24,61,35,7,0,1
07/15/2025 17:43:11,p04,6,30,0,0.95,24,101,1,2,0,0
07/15/2025 17:43:11,p05,6,30,0,0.95,24,102,0,2,0,0
07/15/2025 17:43:11,p06,6,30,0,0.95,24,94,1,8,0,1
07/15/2025 17:43:12,p07,6,30,0,0.95,24,96,5,3,0,0
07/15/2025 17:43:12,p08,6,30,0,0.95,24,64,30,9,0,1
07/15/2025 17:43:12,p09,6,30,0,0.95,24,85,8,10,0,1
07/15/2025 17:43:13,p10,6,30,0,0.95,24,89,14,1,0,0
07/15/2025 17:43:13,p11,6,30,0,0.95,24,96,0,8,0,0
07/15/2025 17:43:14,p12,6,30,0,0.95,24,74,22,6,0,2
07/15/2025 17:43:14,p13,6,30,0,0.95,24,70,27,5,0,2
07/15/2025 17:43:14,p14,6,30,0,0.95,24,73,22,7,0,2
07/15/2025 17:43:14,p15,6,30,0,0.95,24,80,16,7,0,1
07/15/2025 17:43:15,p16,6,30,0,0.95,24,104,0,0,0,0
07/15/2025 17:43:15,p17,6,30,0,0.95,24,78,17,8,0,1
07/15/2025 17:43:16,p18,6,30,0,0.95,24,94,0,10,0,0
07/15/2025 17:43:16,p19,6,30,0,0.95,24,96,1,7,0,0
07/15/2025 17:43:16,p20,6,30,0,0.95,24,94,8,2,0,0
07/15/2025 17:43:17,p21,6,30,0,0.95,24,94,2,8,0,0
07/15/2025 17:43:17,p22,6,30,0,0.95,24,50,25,20,2,7
07/15/2025 17:43:17,p23,6,30,0,0.95,24,69,25,8,0,2
07/15/2025 17:43:18,p24,6,30,0,0.95,24,92,4,8,0,0
07/15/2025 17:43:18,p25,6,30,0,0.95,24,98,3,3,0,0
07/15/2025 17:43:18,p26,6,30,0,0.95,24,87,6,11,0,0
07/15/2025 17:43:19,p27,6,30,0,0.95,24,96,3,5,0,0
07/15/2025 17:43:19,p28,6,30,0,0.95,24,91,8,5,0,0
07/15/2025 17:43:20,p29,6,30,0,0.95,24,103,1,0,0,0
07/15/2025 17:43:20,p30,6,30,0,0.95,24,104,0,0,0,0
07/15/2025 17:43:20,p31,6,30,0,0.95,24,100,1,2,0,1
07/15/2025 17:43:21,p01,7,30,0,0.95,30,94,5,5,0,0
07/15/2025 17:43:21,p02,7,30,0,0.95,30,94,0,10,0,0
07/15/2025 17:43:21,p03,7,30,0,0.95,30,62,33,8,0,1
07/15/2025 17:43:22,p04,7,30,0,0.95,30,101,1,2,0,0
07/15/2025 17:43:22,p05,7,30,0,0.95,30,102,0,2,0,0
07/15/2025 17:43:22,p06,7,30,0,0.95,30,95,1,7,0,1
07/15/2025 17:43:23,p07,7,30,0,0.95,30,96,5,3,0,0
07/15/2025 17:43:23,p08,7,30,0,0.95,30,66,30,7,0,1
07/15/2025 17:43:23,p09,7,30,0,0.95,30,86,7,10,0,1
07/15/2025 17:43:24,p10,7,30,0,0.95,30,70,25,7,0,2
07/15/2025 17:43:24,p11,7,30,0,0.95,30,97,0,7,0,0
07/15/2025 17:43:24,p12,7,30,0,0.95,30,73,21,8,0,2
07/15/2025 17:43:25,p13,7,30,0,0.95,30,71,25,6,0,2
07/15/2025 17:43:25,p14,7,30,0,0.95,30,87,13,4,0,0
07/15/2025 17:43:25,p15,7,30,0,0.95,30,79,16,8,0,1
07/15/2025 17:43:26,p16,7,30,0,0.95,30,104,0,0,0,0
07/15/2025 17:43:26,p17,7,30,0,0.95,30,79,18,6,0,1
07/15/2025 17:43:26,p18,7,30,0,0.95,30,94,0,10,0,0
07/15/2025 17:43:27,p19,7,30,0,0.95,30,96,1,7,0,0
07/15/2025 17:43:27,p20,7,30,0,0.95,30,93,9,2,0,0
07/15/2025 17:43:27,p21,7,30,0,0.95,30,95,2,7,0,0
07/15/2025 17:43:28,p22,7,30,0,0.95,30,90,4,10,0,0
07/15/2025 17:43:28,p23,7,30,0,0.95,30,71,24,7,0,2
07/15/2025 17:43:28,p24,7,30,0,0.95,30,92,4,8,0,0
07/15/2025 17:43:29,p25,7,30,0,0.95,30,98,3,3,0,0
07/15/2025 17:43:29,p26,7,30,0,0.95,30,89,5,10,0,0
07/15/2025 17:43:29,p27,7,30,0,0.95,30,96,3,5,0,0
07/15/2025 17:43:30,p28,7,30,0,0.95,30,93,7,4,0,0
07/15/2025 17:43:30,p29,7,30,0,0.95,30,104,0,0,0,0
07/15/2025 17:43:30,p30,7,30,0,0.95,30,104,0,0,0,0
07/15/2025 17:43:31,p31,7,30,0,0.95,30,101,0,2,0,1
07/15/2025 17:43:31,p01,8,30,0,0.95,36,95,4,5,0,0
07/15/2025 17:43:32,p02,8,30,0,0.95,36,94,0,10,0,0
